date,store,category,units_sold,revenue
2025-01-29,Albany,Toys,29.0,394.11
2025-05-28,Utica,Electronics,26.0,
2025-08-04,Utica,home goods,54.0,1764.18
2025-07-06,Utica,groceries,184.0,1183.12
2025-05-08,Utica,home goods,29.0,967.73
2025-06-30,Albany,Home_Goods,48.0,1597.92
2025-02-02,Rome,groceries,191.0,1230.04
2025-12-05,Rome,clothing,56.0,1262.24
2025-07-30,Rome,Electronics,36.0,2953.08
2025-06-14,Albany,clothing,58.0,1310.8
2025-01-13,Utica,toys,21.0,300.93
2025-04-02,Utica,Groceries,107.0,754.35
2025-06-13,Albany,electronics,35.0,2805.6
2025-08-07,Utica,groceries,78.0,524.16
2025-03-01,Albany,toys,36.0,522.72
2025-04-22,Albany,electronics,48.0,4306.08
2025-12-05,Rome,electronics,47.0,4163.26
2025-01-19,Rome,Electronics,37.0,3135.75
2025-12-11,Rome,Toys,18.0,257.58
2025-05-07,Rome,Groceries,138.0,763.14
2025-11-06,Rome,toys,25.0,366.75
2025-09-11,Utica,Cloth ing,76.0,1844.52
2025-12-12,Rome,groceries,123.0,735.54
2025-10-13,Rome,ELECTRONICS,48.0,4163.04
2025-02-23,Syracuse,home goods,47.0,1514.81
2025-03-29,Rome,Electronics,59.0,4764.25
2025-01-19,Rome,clothing,57.0,1340.07
2025-11-01,Rome,electronics,46.0,3663.44
2025-06-28,Albany,ELECTRONICS,55.0,4717.9
2025-08-29,Albany,Electronics,38.0,3049.5
2025-12-10,Utica,clothing,67.0,1586.56
2025-08-20,Syracuse,Home Goods,42.0,1219.26
2025-08-08,Utica,ELECTRONICS,52.0,4529.2
2025-06-28,Rome,toys,31.0,483.29
2025-11-30,Syracuse,Home_Goods,39.0,1239.03
2025-10-11,Albany,home goods,60.0,1723.8
2025-04-16,Syracuse,Groceries,130.0,826.8
2025-02-02,Utica,electronics,46.0,3788.1
2025-06-08,Rome,Groceries,146.0,965.06
2025-05-23,Syracuse,ELECTRONICS,43.0,3599.1
2025-01-05,Utica,Clothing,57.0,
2025-07-13,Syracuse,Groceries,158.0,985.92
2025-08-06,Rome,Cloth ing,55.0,1348.6
2025-04-24,Rome,Cloth ing,65.0,1678.95
2025-07-17,Utica,Groceries,114.0,705.66
2025-02-22,Albany,Cloth ing,92.0,2140.84
2025-06-22,Rome,Toys,35.0,550.55
2025-11-10,Albany,Home Goods,20.0,652.2
2025-03-19,Albany,Cloth ing,63.0,1409.94
2025-07-16,Rome,groceries,103.0,690.1
2025-10-16,Utica,Home_Goods,35.0,1170.4
2025-07-04,Rome,Groceries,115.0,730.25
2025-06-12,Syracuse,Cloth ing,78.0,1968.72
2025-11-23,Utica,Cloth ing,84.0,2157.96
2025-06-21,Utica,Home Goods,39.0,1326.78
2025-06-16,Albany,toys,32.0,451.52
2025-03-21,Albany,clothing,80.0,1941.6
2025-01-10,Syracuse,Cloth ing,58.0,1416.36
2025-08-31,Albany,Groceries,158.0,1050.7
2025-02-24,Syracuse,Groceries,91.0,628.81
2025-12-16,Syracuse,Clothing,72.0,1699.92
2025-04-20,Syracuse,Groceries,144.0,874.08
2025-10-12,Syracuse,clothing,77.0,1924.23
2025-05-08,Rome,clothing,89.0,2125.32
2025-02-05,Utica,clothing,37.0,890.22
2025-03-23,Utica,Home Goods,54.0,1501.2
2025-01-06,Utica,Cloth ing,58.0,1269.62
2025-03-05,Rome,clothing,95.0,2240.1
2025-12-04,Utica,Toys,9.0,
2025-02-02,Utica,Toys,21.0,318.36
2025-06-15,Syracuse,Toys,28.0,362.32
2025-04-02,Rome,toys,43.0,621.78
2025-12-31,Utica,clothing,59.0,1593.0
2025-01-29,Utica,Toys,28.0,458.64
2025-03-15,Rome,home goods,46.0,1368.04
2025-01-05,Utica,Groceries,168.0,1176.0
2025-08-02,Albany,Home Goods,50.0,1644.0
2025-05-06,Albany,Cloth ing,37.0,917.6
2025-06-01,Syracuse,Home Goods,52.0,1588.08
2025-03-22,Utica,Toys,34.0,464.44
2025-08-29,Rome,clothing,39.0,989.04
2025-03-04,Rome,electronics,59.0,4696.99
2025-10-17,Utica,groceries,133.0,917.7
2025-11-06,Rome,Home Goods,43.0,1407.82
2025-07-04,Syracuse,groceries,137.0,868.58
2025-08-20,Rome,ELECTRONICS,39.0,3271.71
2025-01-21,Utica,Electronics,58.0,4888.24
2025-07-13,Rome,ELECTRONICS,20.0,1694.0
2025-09-09,Rome,Clothing,42.0,1029.42
2025-05-03,Albany,Groceries,126.0,835.38
2025-05-20,Rome,Home Goods,49.0,1613.57
2025-12-07,Rome,Home_Goods,43.0,1375.57
2025-12-27,Albany,Clothing,78.0,1821.3
2025-08-18,Syracuse,ELECTRONICS,54.0,4582.44
2025-05-15,Syracuse,electronics,59.0,4951.28
2025-06-09,Syracuse,home goods,27.0,831.6
2025-07-17,Albany,home goods,20.0,604.2
2025-08-26,Syracuse,Toys,21.0,320.25
2025-04-03,Syracuse,toys,33.0,468.27
2025-05-15,Albany,groceries,138.0,992.22
2025-02-07,Syracuse,groceries,88.0,567.6
2025-08-17,Rome,groceries,153.0,1003.68
2025-04-27,Utica,Groceries,89.0,547.35
2025-04-26,Rome,toys,32.0,513.92
2025-09-08,Syracuse,Cloth ing,79.0,1739.58
2025-08-31,Rome,Electronics,62.0,5239.62
2025-12-13,Syracuse,Cloth ing,81.0,2041.2
2025-03-10,Rome,groceries,127.0,801.37
2025-08-03,Rome,Groceries,152.0,998.64
2025-04-28,Albany,Home Goods,39.0,1331.85
2025-01-07,Syracuse,Groceries,121.0,758.67
2025-01-03,Syracuse,clothing,62.0,1504.12
2025-08-03,Utica,Toys,25.0,328.0
2025-04-11,Albany,clothing,86.0,2001.22
2025-04-12,Rome,electronics,51.0,4349.79
2025-02-15,Syracuse,Cloth ing,65.0,1612.65
2025-05-20,Utica,Cloth ing,50.0,1202.5
2025-12-23,Utica,Electronics,44.0,3675.76
2025-08-10,Utica,groceries,174.0,1146.66
2025-04-10,Syracuse,Home Goods,33.0,1040.49
2025-12-24,Syracuse,Toys,39.0,605.67
2025-02-23,Rome,ELECTRONICS,,3957.12
2025-12-13,Rome,Home Goods,55.0,1662.1
2025-02-25,Rome,Groceries,80.0,476.8
2025-04-08,Rome,Clothing,44.0,1124.64
2025-05-17,Rome,Home Goods,45.0,1288.35
2025-05-06,Rome,clothing,66.0,1567.5
2025-02-01,Rome,toys,23.0,350.75
2025-03-22,Albany,home goods,52.0,1627.6
2025-12-22,Albany,Home_Goods,17.0,509.66
2025-10-26,Syracuse,Electronics,47.0,3995.47
2025-03-12,Rome,clothing,64.0,1580.8
2025-11-12,Syracuse,clothing,74.0,1861.84
2025-12-07,Syracuse,Electronics,68.0,5669.16
2025-02-27,Utica,ELECTRONICS,37.0,3301.51
2025-02-07,Albany,Cloth ing,52.0,1303.64
2025-01-16,Rome,Clothing,70.0,1593.2
2025-11-11,Syracuse,toys,,275.58
2025-07-30,Rome,home goods,52.0,1586.0
2025-10-12,Rome,Home Goods,36.0,
2025-06-27,Syracuse,Groceries,104.0,684.32
2025-05-29,Rome,Toys,25.0,383.75
2025-08-20,Rome,clothing,65.0,1576.25
2025-04-08,Rome,ELECTRONICS,58.0,5113.28
2025-12-14,Utica,toys,16.0,242.08
2025-11-24,Utica,ELECTRONICS,44.0,3842.96
2025-08-21,Rome,Toys,12.0,176.64
2025-08-28,Albany,Groceries,65.0,425.75
2025-06-08,Albany,toys,17.0,240.89
2025-01-27,Syracuse,toys,24.0,391.2
2025-03-29,Utica,Groceries,149.0,995.32
2025-06-14,Utica,ELECTRONICS,41.0,3434.16
2025-11-11,Rome,Clothing,80.0,1910.4
2025-08-02,Rome,Toys,21.0,303.03
2025-02-17,Syracuse,Groceries,151.0,924.12
2025-06-27,Syracuse,electronics,31.0,2595.63
2025-07-21,Syracuse,home goods,34.0,1138.66
2025-01-04,Utica,Electronics,42.0,3500.28
2025-12-28,Albany,Electronics,50.0,4416.0
2025-06-01,Utica,groceries,150.0,969.0
2025-01-26,Rome,clothing,65.0,1609.4
2025-04-07,Utica,toys,13.0,185.51
2025-04-07,Albany,Home_Goods,29.0,896.1
2025-08-18,Rome,ELECTRONICS,50.0,4047.0
2025-08-30,Albany,Electronics,51.0,4037.67
2025-08-23,Utica,Toys,19.0,285.38
2025-07-27,Rome,Groceries,121.0,810.7
2025-09-26,Rome,Home Goods,36.0,1167.84
2025-02-23,Albany,Cloth ing,85.0,2164.1
2025-03-17,Rome,Home_Goods,40.0,
2025-03-05,Rome,Groceries,151.0,967.91
2025-10-20,Syracuse,ELECTRONICS,58.0,4818.06
2025-04-22,Rome,Groceries,91.0,568.75
2025-05-08,Syracuse,Home_Goods,38.0,1255.14
2025-05-19,Rome,Groceries,115.0,747.5
2025-03-15,Syracuse,Clothing,94.0,2318.04
2025-12-26,Rome,Clothing,47.0,1243.15
2025-08-25,Utica,Cloth ing,55.0,1421.75
2025-03-28,Utica,toys,20.0,290.6
2025-01-28,Rome,toys,22.0,294.8
2025-11-16,Syracuse,Groceries,115.0,733.7
2025-12-21,Rome,groceries,123.0,798.27
2025-04-06,Rome,ELECTRONICS,41.0,3325.1
2025-03-21,Utica,Clothing,61.0,1406.66
2025-11-28,Rome,Cloth ing,46.0,1089.74
2025-10-03,Albany,toys,26.0,375.18
2025-10-11,Utica,Cloth ing,49.0,1185.8
2025-03-25,Albany,Electronics,43.0,3713.91
2025-01-06,Albany,Home Goods,32.0,1063.68
2025-10-18,Rome,toys,34.0,500.14
2025-11-30,Albany,ELECTRONICS,44.0,3667.4
2025-06-28,Albany,clothing,97.0,2286.29
2025-01-03,Rome,Toys,15.0,
2025-12-04,Syracuse,Home_Goods,43.0,1371.7
2025-03-03,Albany,toys,21.0,292.95
2025-08-05,Rome,toys,21.0,313.32
2025-09-28,Syracuse,Home_Goods,29.0,875.51
2025-12-06,Albany,groceries,208.0,1206.4
2025-07-05,Albany,ELECTRONICS,40.0,3513.2
2025-01-22,Utica,home goods,21.0,679.77
2025-02-14,Albany,Clothing,52.0,1208.48
2025-11-07,Syracuse,groceries,110.0,657.8
2025-03-16,Syracuse,Electronics,44.0,3747.48
2025-09-27,Rome,clothing,73.0,1803.1
2025-02-05,Utica,Home Goods,45.0,1426.95
2025-07-26,Utica,Cloth ing,103.0,2406.08
2025-01-03,Utica,Groceries,,835.24
2025-09-04,Albany,Clothing,46.0,1128.38
2025-12-20,Syracuse,Toys,50.0,656.0
2025-05-04,Syracuse,electronics,65.0,5652.4
2025-10-21,Rome,home goods,20.0,650.0
2025-05-22,Syracuse,groceries,107.0,701.92
2025-12-02,Syracuse,home goods,22.0,692.12
2025-06-08,Utica,Cloth ing,45.0,1138.05
2025-04-13,Albany,Toys,23.0,333.96
2025-04-27,Albany,Electronics,65.0,5099.25
2025-04-20,Rome,Clothing,74.0,1798.2
2025-06-11,Syracuse,groceries,117.0,745.29
2025-04-24,Albany,home goods,50.0,1660.0
2025-11-25,Syracuse,Home_Goods,43.0,1446.09
2025-02-15,Utica,Toys,32.0,484.48
2025-02-02,Utica,Groceries,149.0,992.34
2025-06-15,Albany,Home_Goods,35.0,1087.8
2025-01-01,Albany,ELECTRONICS,31.0,2750.94
2025-01-27,Albany,groceries,143.0,888.03
2025-05-29,Albany,Toys,18.0,280.08
2025-03-12,Syracuse,ELECTRONICS,40.0,3394.0
2025-11-01,Utica,Groceries,124.0,823.36
2025-12-09,Rome,Clothing,68.0,1579.64
2025-08-05,Syracuse,Cloth ing,58.0,1391.42
2025-01-07,Albany,Cloth ing,62.0,1510.32
2025-02-06,Syracuse,Clothing,,
2025-03-14,Utica,Groceries,87.0,516.78
2025-12-29,Syracuse,electronics,52.0,4375.28
2025-10-19,Rome,clothing,82.0,1872.88
2025-07-02,Utica,groceries,84.0,542.64
2025-01-17,Rome,ELECTRONICS,46.0,4054.9
2025-03-27,Syracuse,toys,21.0,312.27
2025-07-12,Syracuse,Home Goods,40.0,1170.8
2025-04-18,Utica,Electronics,39.0,3632.07
2025-09-28,Syracuse,electronics,45.0,3585.6
2025-07-27,Albany,Toys,20.0,317.0
2025-06-08,Rome,clothing,68.0,1627.92
2025-05-21,Syracuse,ELECTRONICS,12.0,1015.08
2025-07-22,Utica,home goods,31.0,963.48
2025-10-02,Syracuse,groceries,155.0,1038.5
2025-05-15,Utica,Clothing,47.0,1188.63
2025-05-14,Utica,Home Goods,52.0,1658.8
2025-09-18,Syracuse,toys,28.0,407.4
2025-08-15,Albany,clothing,80.0,1888.8
2025-02-18,Rome,Clothing,73.0,1977.57
2025-04-29,Rome,Toys,21.0,334.32
2025-11-08,Albany,home goods,62.0,
2025-12-04,Utica,groceries,142.0,881.82
2025-05-13,Albany,Electronics,47.0,4323.53
2025-07-01,Rome,ELECTRONICS,50.0,4484.5
2025-06-07,Albany,Electronics,67.0,5272.9
2025-10-09,Rome,groceries,80.0,500.8
2025-09-16,Rome,Cloth ing,68.0,1615.0
2025-10-18,Rome,Home Goods,55.0,1923.35
2025-10-29,Utica,groceries,131.0,795.17
2025-12-16,Rome,Toys,29.0,383.96
2025-03-27,Rome,electronics,33.0,2894.1
2025-02-16,Utica,clothing,78.0,1917.24
2025-05-05,Albany,Clothing,85.0,2244.0
2025-05-15,Utica,Toys,25.0,365.25
2025-08-22,Albany,Home_Goods,22.0,738.98
2025-09-29,Rome,clothing,70.0,1662.5
2025-04-29,Syracuse,Home Goods,40.0,1402.8
2025-04-27,Rome,groceries,154.0,965.58
2025-10-17,Albany,home goods,36.0,1145.88
2025-12-08,Utica,toys,27.0,395.01
2025-08-24,Rome,Electronics,41.0,3539.53
2025-09-03,Syracuse,Toys,23.0,324.76
2025-11-04,Utica,Cloth ing,28.0,668.92
2025-09-10,Rome,Cloth ing,73.0,1805.29
2025-03-01,Syracuse,Groceries,181.0,1086.0
2025-02-22,Albany,Electronics,47.0,4103.1
2025-11-07,Albany,Cloth ing,78.0,1809.6
2025-08-19,Rome,toys,37.0,554.63
2025-11-15,Utica,groceries,219.0,1482.63
2025-11-02,Syracuse,Toys,19.0,276.26
2025-08-29,Rome,toys,27.0,397.44
2025-07-17,Albany,toys,24.0,378.96
2025-09-19,Albany,Clothing,60.0,1428.0
2025-07-04,Albany,toys,26.0,364.52
2025-01-27,Utica,Home_Goods,28.0,777.28
2025-01-25,Albany,Home Goods,48.0,1460.16
2025-06-13,Utica,Electronics,45.0,3802.05
2025-06-12,Utica,clothing,57.0,1347.48
2025-09-10,Albany,Electronics,28.0,2208.08
2025-03-07,Albany,Groceries,119.0,706.86
2025-05-28,Albany,Toys,12.0,174.96
2025-03-03,Utica,Groceries,131.0,864.6
2025-10-27,Utica,ELECTRONICS,64.0,5647.36
2025-04-13,Rome,Home Goods,46.0,1405.76
2025-05-01,Utica,Toys,23.0,369.84
2025-01-06,Utica,groceries,88.0,557.04
2025-09-26,Rome,Groceries,76.0,507.68
2025-05-06,Syracuse,Cloth ing,78.0,1797.12
2025-10-17,Rome,Cloth ing,50.0,1227.0
2025-07-19,Syracuse,Groceries,124.0,822.12
2025-12-15,Utica,Home Goods,39.0,1222.26
2025-05-02,Albany,Home Goods,45.0,1377.0
2025-03-22,Rome,Home Goods,37.0,1263.92
2025-10-17,Albany,Groceries,117.0,753.48
2025-06-13,Syracuse,electronics,53.0,4757.28
2025-06-28,Utica,Home Goods,45.0,1578.6
2025-08-20,Albany,ELECTRONICS,35.0,2940.0
2025-03-06,Utica,clothing,51.0,1268.88
2025-11-28,Syracuse,Groceries,94.0,572.46
2025-04-05,Rome,Clothing,104.0,2606.24
2025-07-26,Albany,clothing,59.0,1400.66
2025-11-17,Rome,toys,18.0,284.94
2025-04-18,Syracuse,Electronics,32.0,2808.96
2025-07-18,Syracuse,toys,20.0,297.4
2025-02-26,Utica,toys,32.0,472.0
2025-01-12,Rome,Home_Goods,40.0,1353.6
2025-10-28,Utica,Cloth ing,75.0,1711.5
2025-01-31,Rome,ELECTRONICS,46.0,4055.82
2025-11-16,Albany,Clothing,88.0,2007.28
2025-01-28,Syracuse,Cloth ing,60.0,1290.0
2025-03-30,Albany,home goods,43.0,1397.07
2025-11-20,Syracuse,groceries,127.0,839.47
2025-03-13,Albany,Toys,19.0,291.84
2025-02-23,Utica,Clothing,98.0,2352.0
2025-05-26,Rome,groceries,107.0,695.5
2025-04-17,Albany,groceries,131.0,774.21
2025-06-14,Utica,Home Goods,41.0,1310.36
2025-06-19,Rome,home goods,25.0,808.5
2025-06-28,Syracuse,Groceries,128.0,858.88
2025-06-17,Rome,Home_Goods,28.0,836.64
2025-05-01,Albany,home goods,43.0,1405.67
2025-02-07,Rome,ELECTRONICS,34.0,3048.78
2025-03-02,Syracuse,Home_Goods,39.0,1180.92
2025-01-28,Albany,groceries,163.0,1039.94
2025-03-25,Albany,clothing,71.0,1582.59
2025-01-03,Rome,Home_Goods,38.0,1230.44
2025-09-03,Utica,Clothing,76.0,1922.8
2025-08-29,Utica,Toys,23.0,338.33
2025-03-07,Albany,toys,19.0,287.28
2025-04-27,Albany,toys,27.0,422.28
2025-03-02,Albany,home goods,58.0,1983.02
2025-05-31,Syracuse,Toys,40.0,560.0
2025-04-17,Syracuse,Groceries,111.0,734.82
2025-12-02,Syracuse,Toys,20.0,310.0
2025-12-22,Syracuse,Toys,17.0,275.91
2025-01-27,Syracuse,Home Goods,37.0,1141.08
2025-12-30,Utica,Home Goods,35.0,1176.35
2025-01-13,Utica,ELECTRONICS,45.0,3881.7
2025-08-23,Albany,groceries,155.0,998.2
2025-07-22,Syracuse,groceries,150.0,894.0
2025-09-07,Rome,Cloth ing,59.0,1387.09
2025-08-28,Utica,Toys,25.0,332.5
2025-03-04,Utica,Home Goods,47.0,1473.92
2025-03-03,Syracuse,Cloth ing,83.0,2174.6
2025-03-15,Syracuse,home goods,50.0,1429.0
2025-01-21,Utica,groceries,122.0,793.0
2025-01-15,Albany,home goods,20.0,639.4
2025-11-18,Albany,Home Goods,38.0,1282.5
2025-06-29,Rome,Groceries,178.0,1124.96
2025-09-10,Albany,groceries,97.0,668.33
2025-06-30,Syracuse,electronics,34.0,2757.4
2025-02-13,Albany,home goods,51.0,1569.78
2025-04-25,Albany,groceries,83.0,565.23
2025-05-25,Utica,ELECTRONICS,44.0,3752.32
2025-09-01,Rome,groceries,96.0,593.28
2025-05-31,Albany,home goods,55.0,1559.25
2025-10-26,Albany,electronics,54.0,4653.18
2025-03-15,Rome,groceries,163.0,1008.97
2025-01-24,Rome,groceries,132.0,860.64
2025-03-18,Utica,Electronics,46.0,4311.58
2025-07-11,Utica,toys,21.0,305.97
2025-09-29,Rome,toys,33.0,466.95
2025-12-06,Albany,Toys,25.0,360.0
2025-03-29,Utica,Toys,40.0,644.0
2025-10-06,Rome,Toys,27.0,432.54
2025-03-29,Rome,Home_Goods,36.0,1210.68
2025-06-21,Utica,Groceries,186.0,1231.32
2025-07-21,Syracuse,Groceries,175.0,1198.75
2025-01-24,Utica,Groceries,106.0,728.22
2025-07-18,Rome,clothing,52.0,1225.64
2025-12-22,Utica,home goods,33.0,
2025-09-08,Rome,clothing,48.0,1146.72
2025-10-18,Syracuse,Home Goods,64.0,2205.44
2025-07-30,Albany,home goods,38.0,1209.92
2025-10-04,Syracuse,Home_Goods,50.0,1539.0
2025-09-08,Albany,Cloth ing,57.0,1443.24
2025-10-03,Utica,groceries,111.0,718.17
2025-05-15,Utica,Electronics,60.0,4952.4
2025-05-01,Utica,clothing,80.0,1977.6
2025-12-30,Albany,Home Goods,38.0,1214.86
2025-03-29,Syracuse,Cloth ing,75.0,2110.5
2025-11-15,Rome,toys,40.0,651.2
2025-05-29,Albany,Home_Goods,31.0,931.24
2025-06-01,Syracuse,ELECTRONICS,47.0,3924.97
2025-09-19,Rome,Home Goods,36.0,1118.16
2025-01-12,Rome,Clothing,84.0,1858.08
2025-05-17,Rome,clothing,62.0,1358.42
2025-12-11,Utica,groceries,141.0,951.75
2025-12-13,Syracuse,Toys,32.0,453.76
2025-10-13,Syracuse,home goods,28.0,947.8
2025-07-08,Rome,Toys,12.0,175.56
2025-03-20,Syracuse,ELECTRONICS,29.0,2313.91
2025-12-30,Albany,Groceries,135.0,922.05
2025-04-03,Rome,Clothing,57.0,1358.88
2025-03-10,Albany,Groceries,150.0,997.5
2025-06-30,Utica,Home Goods,44.0,1414.16
2025-04-13,Syracuse,toys,34.0,494.02
2025-07-10,Utica,electronics,28.0,2418.36
2025-09-30,Albany,home goods,31.0,952.94
2025-01-31,Albany,groceries,120.0,771.6
2025-05-23,Albany,Cloth ing,55.0,1229.8
2025-08-04,Rome,electronics,28.0,2160.48
2025-05-21,Rome,Clothing,66.0,1692.9
2025-12-31,Rome,toys,26.0,382.72
2025-02-13,Utica,Groceries,120.0,748.8
2025-03-23,Rome,Toys,41.0,623.61
2025-03-20,Utica,toys,28.0,405.44
2025-08-18,Albany,Cloth ing,69.0,1627.71
2025-04-29,Rome,home goods,57.0,1841.1
2025-04-30,Syracuse,electronics,36.0,3009.96
2025-03-09,Utica,Electronics,54.0,4381.56
2025-12-05,Syracuse,Home Goods,33.0,1118.37
2025-11-17,Utica,Groceries,161.0,1143.1
2025-07-16,Syracuse,Cloth ing,59.0,1335.76
2025-12-06,Albany,Home_Goods,50.0,1565.0
2025-09-06,Albany,Groceries,157.0,1031.49
2025-05-27,Rome,Groceries,133.0,828.59
2025-11-26,Syracuse,Groceries,164.0,1034.84
2025-08-09,Syracuse,clothing,77.0,1884.96
2025-04-13,Albany,home goods,63.0,1838.34
2025-10-22,Utica,Home_Goods,30.0,946.2
2025-11-04,Albany,Groceries,92.0,601.68
2025-01-25,Albany,electronics,66.0,5534.1
2025-12-30,Utica,groceries,116.0,770.24
2025-02-27,Albany,Cloth ing,65.0,1493.05
2025-07-30,Syracuse,electronics,47.0,3924.03
2025-10-18,Utica,toys,31.0,453.53
2025-03-12,Utica,toys,44.0,677.16
2025-10-12,Albany,toys,35.0,509.25
2025-07-08,Syracuse,home goods,39.0,1314.3
2025-02-20,Rome,toys,29.0,421.66
2025-12-06,Utica,groceries,141.0,967.26
2025-06-29,Utica,clothing,96.0,2313.6
2025-07-07,Syracuse,home goods,39.0,1224.21
2025-01-25,Rome,clothing,46.0,1054.78
2025-08-30,Utica,Cloth ing,53.0,1328.71
2025-07-11,Syracuse,home goods,65.0,2123.55
2025-10-18,Albany,toys,29.0,455.01
2025-10-21,Rome,clothing,64.0,1566.08
2025-06-20,Albany,toys,20.0,322.4
2025-09-16,Rome,ELECTRONICS,37.0,3076.55
2025-07-07,Utica,clothing,71.0,1739.5
2025-10-21,Utica,Cloth ing,55.0,1419.0
2025-12-02,Utica,Clothing,69.0,1791.93
2025-01-20,Utica,toys,25.0,369.25
2025-11-22,Rome,home goods,58.0,1788.14
2025-06-22,Albany,Groceries,172.0,1056.08
2025-05-25,Albany,groceries,176.0,1117.6
2025-04-02,Syracuse,Groceries,151.0,1004.15
2025-11-22,Rome,Clothing,74.0,1593.22
2025-05-06,Utica,Toys,24.0,331.44
2025-10-14,Syracuse,ELECTRONICS,39.0,3405.48
2025-07-08,Albany,Home_Goods,41.0,1230.82
2025-01-20,Albany,Home Goods,21.0,685.02
2025-01-15,Albany,Toys,22.0,328.68
2025-12-31,Albany,groceries,169.0,1079.91
2025-05-23,Utica,Home_Goods,22.0,720.28
2025-08-10,Albany,toys,31.0,478.02
2025-04-13,Albany,Groceries,182.0,1235.78
2025-06-27,Rome,toys,11.0,179.85
2025-07-29,Utica,electronics,40.0,3495.2
2025-08-09,Utica,toys,28.0,399.56
2025-05-28,Utica,Home Goods,32.0,985.28
2025-07-08,Utica,Groceries,161.0,1093.19
2025-02-24,Utica,Home_Goods,32.0,1127.36
2025-06-23,Rome,Toys,29.0,439.35
2025-05-30,Albany,home goods,39.0,1236.69
2025-03-03,Albany,Electronics,44.0,3722.4
2025-09-25,Utica,toys,21.0,317.94
2025-12-24,Albany,Clothing,46.0,1138.5
2025-05-20,Rome,groceries,101.0,574.69
2025-09-21,Albany,clothing,89.0,1984.7
2025-04-29,Rome,Cloth ing,58.0,1394.32
2025-07-07,Syracuse,Cloth ing,74.0,1737.52
2025-11-24,Rome,Toys,12.0,176.88
2025-05-15,Syracuse,Cloth ing,45.0,1081.35
2025-07-26,Albany,Home_Goods,52.0,1516.32
2025-09-14,Syracuse,toys,29.0,422.53
2025-01-21,Rome,groceries,133.0,885.78
2025-01-21,Syracuse,toys,25.0,369.75
2025-12-14,Syracuse,Electronics,61.0,4793.99
2025-10-12,Albany,Home_Goods,26.0,847.86
2025-08-17,Syracuse,electronics,42.0,3636.78
2025-12-20,Utica,Electronics,31.0,2595.94
2025-08-05,Rome,clothing,28.0,665.0
2025-06-09,Utica,toys,21.0,330.12
2025-05-02,Albany,Groceries,116.0,769.08
2025-07-30,Utica,electronics,31.0,2833.71
2025-11-03,Rome,Groceries,131.0,
2025-09-28,Syracuse,Toys,36.0,541.8
2025-05-13,Rome,Home Goods,24.0,696.24
2025-09-24,Utica,Cloth ing,71.0,1730.98
2025-09-25,Albany,clothing,47.0,1064.55
2025-06-30,Syracuse,groceries,106.0,742.0
2025-01-19,Syracuse,ELECTRONICS,51.0,4287.06
2025-04-03,Albany,home goods,28.0,933.8
2025-11-29,Rome,Clothing,87.0,2201.97
2025-05-27,Albany,Electronics,39.0,3479.58
2025-04-04,Rome,toys,15.0,224.4
2025-03-04,Albany,ELECTRONICS,52.0,4425.2
2025-10-12,Rome,clothing,62.0,1321.84
2025-10-08,Syracuse,Home Goods,,612.6
2025-10-07,Utica,Toys,33.0,520.08
2025-04-16,Rome,toys,17.0,236.98
2025-05-03,Utica,clothing,64.0,1480.32
2025-06-21,Syracuse,Home_Goods,46.0,1376.32
2025-12-12,Albany,electronics,45.0,4023.0
2025-01-03,Utica,Clothing,42.0,1032.36
2025-08-17,Albany,home goods,55.0,1712.7
2025-09-22,Syracuse,clothing,43.0,942.99
2025-07-18,Syracuse,Electronics,53.0,
2025-09-07,Utica,Cloth ing,66.0,1636.8
2025-12-30,Utica,Clothing,56.0,1292.48
2025-06-01,Rome,electronics,53.0,4134.53
2025-04-16,Rome,Electronics,33.0,2865.06
2025-08-01,Syracuse,groceries,144.0,938.88
2025-03-01,Albany,Home Goods,40.0,1316.0
2025-05-21,Albany,groceries,142.0,955.66
2025-06-06,Rome,Electronics,53.0,4650.75
2025-05-07,Albany,Groceries,110.0,680.9
2025-02-06,Rome,Groceries,115.0,725.65
2025-02-26,Albany,ELECTRONICS,34.0,2975.0
2025-02-16,Utica,electronics,44.0,3624.72
2025-10-29,Utica,Electronics,34.0,2876.06
2025-12-02,Utica,Home_Goods,40.0,1401.6
2025-10-07,Rome,ELECTRONICS,40.0,3504.4
2025-03-20,Rome,Groceries,160.0,1076.8
2025-08-16,Albany,toys,29.0,475.02
2025-03-22,Albany,toys,35.0,553.7
2025-07-09,Rome,Electronics,35.0,3146.5
2025-02-24,Albany,groceries,131.0,835.78
2025-09-15,Albany,Toys,21.0,307.65
2025-02-11,Syracuse,toys,26.0,377.52
2025-12-08,Syracuse,toys,21.0,290.22
2025-04-10,Syracuse,ELECTRONICS,41.0,3006.53
2025-03-20,Syracuse,groceries,97.0,606.25
2025-03-13,Albany,home goods,34.0,965.26
2025-07-24,Utica,ELECTRONICS,41.0,3651.46
2025-11-01,Rome,Home Goods,24.0,878.16
2025-03-28,Utica,electronics,39.0,3381.3
2025-02-28,Syracuse,groceries,143.0,973.83
2025-03-08,Albany,Electronics,59.0,4848.03
2025-12-10,Syracuse,toys,35.0,537.95
2025-02-04,Albany,toys,20.0,308.6
2025-08-25,Syracuse,Cloth ing,63.0,1551.06
2025-10-18,Albany,ELECTRONICS,50.0,4486.5
2025-03-28,Utica,Home_Goods,34.0,1101.26
